iteration,log_likelihood,network_size,parameters,description
4426,-233.6021179447897,815,5000_2500_1_0.2_0.1_100,
4427,-233.6021179447897,815,5000_2500_1_0.2_0.1_100,
4428,-233.83376682357235,816,5000_2500_1_0.2_0.1_100,
4429,-233.83376682357235,816,5000_2500_1_0.2_0.1_100,
4430,-233.83376682357235,816,5000_2500_1_0.2_0.1_100,
4431,-234.1849005965978,817,5000_2500_1_0.2_0.1_100,
4432,-234.18490059659777,817,5000_2500_1_0.2_0.1_100,
4433,-234.18490059659777,817,5000_2500_1_0.2_0.1_100,
4434,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4435,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4436,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4437,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4438,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4439,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4440,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4441,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4442,-234.78034511515608,818,5000_2500_1_0.2_0.1_100,
4443,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4444,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4445,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4446,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4447,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4448,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4449,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4450,-234.7803451151561,818,5000_2500_1_0.2_0.1_100,
4451,-235.0692826803202,819,5000_2500_1_0.2_0.1_100,
4452,-235.0692826803202,819,5000_2500_1_0.2_0.1_100,
4453,-235.0692826803202,819,5000_2500_1_0.2_0.1_100,
4454,-235.0692826803202,819,5000_2500_1_0.2_0.1_100,
4455,-235.43405629151357,820,5000_2500_1_0.2_0.1_100,
4456,-235.67844014023945,821,5000_2500_1_0.2_0.1_100,
4457,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4458,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4459,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4460,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4461,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4462,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4463,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4464,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4465,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4466,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4467,-235.6784401402394,821,5000_2500_1_0.2_0.1_100,
4468,-235.92090337377843,822,5000_2500_1_0.2_0.1_100,
4469,-235.9209033737784,822,5000_2500_1_0.2_0.1_100,
4470,-236.12786735599337,823,5000_2500_1_0.2_0.1_100,
4471,-236.12786735599337,823,5000_2500_1_0.2_0.1_100,
4472,-236.12786735599337,823,5000_2500_1_0.2_0.1_100,
4473,-236.12786735599337,823,5000_2500_1_0.2_0.1_100,
4474,-236.12786735599332,823,5000_2500_1_0.2_0.1_100,
4475,-236.12786735599332,823,5000_2500_1_0.2_0.1_100,
4476,-236.12786735599332,823,5000_2500_1_0.2_0.1_100,
4477,-236.12786735599332,823,5000_2500_1_0.2_0.1_100,
4478,-236.12786735599332,823,5000_2500_1_0.2_0.1_100,
4479,-236.12786735599332,823,5000_2500_1_0.2_0.1_100,
4480,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4481,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4482,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4483,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4484,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4485,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4486,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4487,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4488,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4489,-236.4630856737151,824,5000_2500_1_0.2_0.1_100,
4490,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4491,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4492,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4493,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4494,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4495,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4496,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4497,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4498,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4499,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4500,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4501,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4502,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4503,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4504,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4505,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4506,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4507,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4508,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4509,-237.0481157897936,825,5000_2500_1_0.2_0.1_100,
4510,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4511,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4512,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4513,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4514,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4515,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4516,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4517,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4518,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4519,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4520,-237.23673063334255,826,5000_2500_1_0.2_0.1_100,
4521,-237.49596304409664,827,5000_2500_1_0.2_0.1_100,
4522,-237.49596304409664,827,5000_2500_1_0.2_0.1_100,
4523,-237.62716698043903,828,5000_2500_1_0.2_0.1_100,
4524,-237.62716698043903,828,5000_2500_1_0.2_0.1_100,
4525,-237.62716698043903,828,5000_2500_1_0.2_0.1_100,
4526,-237.62716698043903,828,5000_2500_1_0.2_0.1_100,
4527,-237.62716698043903,828,5000_2500_1_0.2_0.1_100,
4528,-238.08544539089976,829,5000_2500_1_0.2_0.1_100,
4529,-238.08544539089976,829,5000_2500_1_0.2_0.1_100,
4530,-238.08544539089976,829,5000_2500_1_0.2_0.1_100,
4531,-238.08544539089976,829,5000_2500_1_0.2_0.1_100,
4532,-238.25129112619015,830,5000_2500_1_0.2_0.1_100,
4533,-238.25129112619015,830,5000_2500_1_0.2_0.1_100,
4534,-238.25129112619015,830,5000_2500_1_0.2_0.1_100,
4535,-238.25129112619015,830,5000_2500_1_0.2_0.1_100,
4536,-238.25129112619015,830,5000_2500_1_0.2_0.1_100,
4537,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4538,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4539,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4540,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4541,-238.6592687981838,831,5000_2500_1_0.2_0.1_100,
4542,-238.6592687981838,831,5000_2500_1_0.2_0.1_100,
4543,-238.6592687981838,831,5000_2500_1_0.2_0.1_100,
4544,-238.6592687981838,831,5000_2500_1_0.2_0.1_100,
4545,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4546,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4547,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4548,-238.65926879818383,831,5000_2500_1_0.2_0.1_100,
4549,-238.9181760585531,832,5000_2500_1_0.2_0.1_100,
4550,-238.9181760585531,832,5000_2500_1_0.2_0.1_100,
4551,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4552,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4553,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4554,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4555,-238.9181760585531,832,5000_2500_1_0.2_0.1_100,
4556,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4557,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4558,-238.91817605855303,832,5000_2500_1_0.2_0.1_100,
4559,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4560,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4561,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4562,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4563,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4564,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4565,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4566,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4567,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4568,-239.16769965518145,833,5000_2500_1_0.2_0.1_100,
4569,-239.4976686170178,834,5000_2500_1_0.2_0.1_100,
4570,-239.83043380577183,835,5000_2500_1_0.2_0.1_100,
4571,-239.83043380577183,835,5000_2500_1_0.2_0.1_100,
4572,-239.83043380577183,835,5000_2500_1_0.2_0.1_100,
4573,-239.98772617819552,836,5000_2500_1_0.2_0.1_100,
4574,-239.98772617819552,836,5000_2500_1_0.2_0.1_100,
4575,-240.3619406728717,837,5000_2500_1_0.2_0.1_100,
4576,-240.3619406728717,837,5000_2500_1_0.2_0.1_100,
4577,-240.3619406728717,837,5000_2500_1_0.2_0.1_100,
4578,-240.3619406728717,837,5000_2500_1_0.2_0.1_100,
4579,-240.3619406728717,837,5000_2500_1_0.2_0.1_100,
4580,-240.36194067287173,837,5000_2500_1_0.2_0.1_100,
4581,-240.3619406728717,837,5000_2500_1_0.2_0.1_100,
4582,-240.6163068939753,838,5000_2500_1_0.2_0.1_100,
4583,-240.6163068939753,838,5000_2500_1_0.2_0.1_100,
4584,-240.6163068939753,838,5000_2500_1_0.2_0.1_100,
4585,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4586,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4587,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4588,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4589,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4590,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4591,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4592,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4593,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4594,-240.78690323202375,839,5000_2500_1_0.2_0.1_100,
4595,-240.92672791140907,840,5000_2500_1_0.2_0.1_100,
4596,-240.92672791140907,840,5000_2500_1_0.2_0.1_100,
4597,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4598,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4599,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4600,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4601,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4602,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4603,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4604,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4605,-241.2103196569602,841,5000_2500_1_0.2_0.1_100,
4606,-241.2103196569602,841,5000_2500_1_0.2_0.1_100,
4607,-241.2103196569602,841,5000_2500_1_0.2_0.1_100,
4608,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4609,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4610,-241.21031965696025,841,5000_2500_1_0.2_0.1_100,
4611,-241.30583060953117,842,5000_2500_1_0.2_0.1_100,
4612,-241.30583060953117,842,5000_2500_1_0.2_0.1_100,
4613,-241.5081756458904,843,5000_2500_1_0.2_0.1_100,
4614,-241.5081756458904,843,5000_2500_1_0.2_0.1_100,
4615,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4616,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4617,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4618,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4619,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4620,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4621,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4622,-241.50817564589036,843,5000_2500_1_0.2_0.1_100,
4623,-241.6634143282863,844,5000_2500_1_0.2_0.1_100,
4624,-241.6634143282863,844,5000_2500_1_0.2_0.1_100,
4625,-241.6634143282863,844,5000_2500_1_0.2_0.1_100,
4626,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4627,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4628,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4629,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4630,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4631,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4632,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4633,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4634,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4635,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4636,-241.9933832901227,845,5000_2500_1_0.2_0.1_100,
4637,-242.20374811036532,846,5000_2500_1_0.2_0.1_100,
4638,-242.20374811036532,846,5000_2500_1_0.2_0.1_100,
4639,-242.47772280285471,847,5000_2500_1_0.2_0.1_100,
4640,-242.6414972250805,848,5000_2500_1_0.2_0.1_100,
4641,-242.6414972250805,848,5000_2500_1_0.2_0.1_100,
4642,-242.6414972250805,848,5000_2500_1_0.2_0.1_100,
4643,-242.64149722508049,848,5000_2500_1_0.2_0.1_100,
4644,-242.6414972250805,848,5000_2500_1_0.2_0.1_100,
4645,-242.6414972250805,848,5000_2500_1_0.2_0.1_100,
4646,-242.7556794738554,849,5000_2500_1_0.2_0.1_100,
4647,-242.93075009229824,850,5000_2500_1_0.2_0.1_100,
4648,-242.93075009229824,850,5000_2500_1_0.2_0.1_100,
4649,-242.93075009229824,850,5000_2500_1_0.2_0.1_100,
4650,-243.3256066763312,851,5000_2500_1_0.2_0.1_100,
4651,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4652,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4653,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4654,-243.8927791750128,852,5000_2500_1_0.2_0.1_100,
4655,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4656,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4657,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4658,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4659,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4660,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4661,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4662,-243.89277917501283,852,5000_2500_1_0.2_0.1_100,
4663,-244.24355650533272,853,5000_2500_1_0.2_0.1_100,
4664,-244.65266689407937,854,5000_2500_1_0.2_0.1_100,
4665,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4666,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4667,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4668,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4669,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4670,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4671,-245.00916261024545,855,5000_2500_1_0.2_0.1_100,
4672,-245.53856200534892,856,5000_2500_1_0.2_0.1_100,
4673,-245.53856200534892,856,5000_2500_1_0.2_0.1_100,
4674,-245.53856200534892,856,5000_2500_1_0.2_0.1_100,
4675,-245.53856200534892,856,5000_2500_1_0.2_0.1_100,
4676,-245.73630933246008,857,5000_2500_1_0.2_0.1_100,
4677,-245.73630933246008,857,5000_2500_1_0.2_0.1_100,
4678,-245.73630933246008,857,5000_2500_1_0.2_0.1_100,
4679,-245.73630933246008,857,5000_2500_1_0.2_0.1_100,
4680,-245.90541868138715,858,5000_2500_1_0.2_0.1_100,
4681,-245.90541868138715,858,5000_2500_1_0.2_0.1_100,
4682,-246.13107479661193,859,5000_2500_1_0.2_0.1_100,
4683,-246.2637103724256,860,5000_2500_1_0.2_0.1_100,
4684,-246.2637103724256,860,5000_2500_1_0.2_0.1_100,
4685,-246.2637103724256,860,5000_2500_1_0.2_0.1_100,
4686,-246.2637103724256,860,5000_2500_1_0.2_0.1_100,
4687,-246.26371037242555,860,5000_2500_1_0.2_0.1_100,
4688,-246.50841468261865,861,5000_2500_1_0.2_0.1_100,
4689,-246.50841468261865,861,5000_2500_1_0.2_0.1_100,
4690,-246.74482018999805,862,5000_2500_1_0.2_0.1_100,
4691,-246.74482018999805,862,5000_2500_1_0.2_0.1_100,
4692,-246.74482018999805,862,5000_2500_1_0.2_0.1_100,
4693,-246.74482018999805,862,5000_2500_1_0.2_0.1_100,
4694,-247.08003850771985,863,5000_2500_1_0.2_0.1_100,
4695,-247.08003850771985,863,5000_2500_1_0.2_0.1_100,
4696,-247.08003850771988,863,5000_2500_1_0.2_0.1_100,
4697,-247.08003850771988,863,5000_2500_1_0.2_0.1_100,
4698,-247.08003850771985,863,5000_2500_1_0.2_0.1_100,
4699,-247.08003850771985,863,5000_2500_1_0.2_0.1_100,
4700,-247.47787905517495,864,5000_2500_1_0.2_0.1_100,
4701,-247.47787905517495,864,5000_2500_1_0.2_0.1_100,
4702,-247.47787905517495,864,5000_2500_1_0.2_0.1_100,
4703,-247.47787905517495,864,5000_2500_1_0.2_0.1_100,
4704,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4705,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4706,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4707,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4708,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4709,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4710,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4711,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4712,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4713,-247.67104971525924,865,5000_2500_1_0.2_0.1_100,
4714,-247.8642203753435,866,5000_2500_1_0.2_0.1_100,
4715,-247.8642203753435,866,5000_2500_1_0.2_0.1_100,
4716,-247.8642203753435,866,5000_2500_1_0.2_0.1_100,
4717,-247.8642203753435,866,5000_2500_1_0.2_0.1_100,
4718,-248.4425164592419,867,5000_2500_1_0.2_0.1_100,
4719,-248.4425164592419,867,5000_2500_1_0.2_0.1_100,
4720,-248.4425164592419,867,5000_2500_1_0.2_0.1_100,
4721,-248.4425164592419,867,5000_2500_1_0.2_0.1_100,
4722,-248.4425164592419,867,5000_2500_1_0.2_0.1_100,
4723,-248.65412082101275,868,5000_2500_1_0.2_0.1_100,
4724,-248.65412082101275,868,5000_2500_1_0.2_0.1_100,
4725,-248.65412082101275,868,5000_2500_1_0.2_0.1_100,
4726,-248.65412082101275,868,5000_2500_1_0.2_0.1_100,
4727,-248.91335323176685,869,5000_2500_1_0.2_0.1_100,
4728,-249.3423040271376,870,5000_2500_1_0.2_0.1_100,
4729,-249.3423040271376,870,5000_2500_1_0.2_0.1_100,
4730,-249.3423040271376,870,5000_2500_1_0.2_0.1_100,
4731,-249.3423040271376,870,5000_2500_1_0.2_0.1_100,
4732,-249.57268828355777,871,5000_2500_1_0.2_0.1_100,
4733,-249.57268828355777,871,5000_2500_1_0.2_0.1_100,
4734,-249.57268828355777,871,5000_2500_1_0.2_0.1_100,
4735,-249.8030725399779,872,5000_2500_1_0.2_0.1_100,
4736,-249.8030725399779,872,5000_2500_1_0.2_0.1_100,
4737,-249.95159292632977,873,5000_2500_1_0.2_0.1_100,
4738,-249.95159292632977,873,5000_2500_1_0.2_0.1_100,
4739,-249.95159292632977,873,5000_2500_1_0.2_0.1_100,
4740,-249.95159292632977,873,5000_2500_1_0.2_0.1_100,
4741,-249.95159292632977,873,5000_2500_1_0.2_0.1_100,
4742,-249.95159292632977,873,5000_2500_1_0.2_0.1_100,
4743,-250.0361207921108,874,5000_2500_1_0.2_0.1_100,
4744,-250.0361207921108,874,5000_2500_1_0.2_0.1_100,
4745,-250.0361207921108,874,5000_2500_1_0.2_0.1_100,
4746,-250.0361207921108,874,5000_2500_1_0.2_0.1_100,
4747,-250.0361207921108,874,5000_2500_1_0.2_0.1_100,
4748,-250.0361207921108,874,5000_2500_1_0.2_0.1_100,
4749,-250.3660897539472,875,5000_2500_1_0.2_0.1_100,
4750,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4751,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4752,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4753,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4754,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4755,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4756,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4757,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4758,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4759,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4760,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4761,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4762,-250.61079406414024,876,5000_2500_1_0.2_0.1_100,
4763,-250.8317442883282,877,5000_2500_1_0.2_0.1_100,
4764,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4765,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4766,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4767,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4768,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4769,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4770,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4771,-250.83174428832817,877,5000_2500_1_0.2_0.1_100,
4772,-251.01793782318845,878,5000_2500_1_0.2_0.1_100,
4773,-251.01793782318845,878,5000_2500_1_0.2_0.1_100,
4774,-251.01793782318845,878,5000_2500_1_0.2_0.1_100,
4775,-251.01793782318845,878,5000_2500_1_0.2_0.1_100,
4776,-251.01793782318845,878,5000_2500_1_0.2_0.1_100,
4777,-251.06284594608744,879,5000_2500_1_0.2_0.1_100,
4778,-251.06284594608744,879,5000_2500_1_0.2_0.1_100,
4779,-251.43560218312297,880,5000_2500_1_0.2_0.1_100,
4780,-251.43560218312297,880,5000_2500_1_0.2_0.1_100,
4781,-251.69743961000307,881,5000_2500_1_0.2_0.1_100,
4782,-251.69743961000307,881,5000_2500_1_0.2_0.1_100,
4783,-251.69743961000307,881,5000_2500_1_0.2_0.1_100,
4784,-252.21708696683007,882,5000_2500_1_0.2_0.1_100,
4785,-252.21708696683007,882,5000_2500_1_0.2_0.1_100,
4786,-252.21708696683007,882,5000_2500_1_0.2_0.1_100,
4787,-252.21708696683004,882,5000_2500_1_0.2_0.1_100,
4788,-252.445261975074,883,5000_2500_1_0.2_0.1_100,
4789,-253.22786448815967,884,5000_2500_1_0.2_0.1_100,
4790,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4791,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4792,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4793,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4794,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4795,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4796,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4797,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4798,-253.2278644881597,884,5000_2500_1_0.2_0.1_100,
4799,-253.38780353173544,885,5000_2500_1_0.2_0.1_100,
4800,-253.38780353173544,885,5000_2500_1_0.2_0.1_100,
4801,-253.38780353173544,885,5000_2500_1_0.2_0.1_100,
4802,-253.38780353173544,885,5000_2500_1_0.2_0.1_100,
4803,-253.8520521091817,886,5000_2500_1_0.2_0.1_100,
4804,-254.04066695273067,887,5000_2500_1_0.2_0.1_100,
4805,-254.04066695273067,887,5000_2500_1_0.2_0.1_100,
4806,-254.04066695273067,887,5000_2500_1_0.2_0.1_100,
4807,-254.3025043796108,888,5000_2500_1_0.2_0.1_100,
4808,-254.3025043796108,888,5000_2500_1_0.2_0.1_100,
4809,-254.5063866952887,889,5000_2500_1_0.2_0.1_100,
4810,-254.6859517033189,890,5000_2500_1_0.2_0.1_100,
4811,-254.6859517033189,890,5000_2500_1_0.2_0.1_100,
4812,-255.04783826811908,891,5000_2500_1_0.2_0.1_100,
4813,-255.04783826811908,891,5000_2500_1_0.2_0.1_100,
4814,-255.3317632914603,892,5000_2500_1_0.2_0.1_100,
4815,-255.3317632914603,892,5000_2500_1_0.2_0.1_100,
4816,-255.33176329146028,892,5000_2500_1_0.2_0.1_100,
4817,-255.52037813500925,893,5000_2500_1_0.2_0.1_100,
4818,-255.52037813500925,893,5000_2500_1_0.2_0.1_100,
4819,-255.52037813500928,893,5000_2500_1_0.2_0.1_100,
4820,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4821,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4822,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4823,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4824,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4825,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4826,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4827,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4828,-255.67767050743296,894,5000_2500_1_0.2_0.1_100,
4829,-255.9920547382548,895,5000_2500_1_0.2_0.1_100,
4830,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4831,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4832,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4833,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4834,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4835,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4836,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4837,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4838,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4839,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4840,-256.1362178192382,896,5000_2500_1_0.2_0.1_100,
4841,-256.13621781923814,896,5000_2500_1_0.2_0.1_100,
4842,-256.13621781923814,896,5000_2500_1_0.2_0.1_100,
